"Project Number","File Number","Condo Name","County","Street City State Zip","Units","Recorded Date","Primary Status","Secondary Status","Managing Entity Number","Managing Entity Name","Managing Entity Route","Managing Entity Street","Managing Entity City","Managing Entity State","Managing Entity Zip"
"PR70880","72900","CAPTIVA CONDO","Duval","3401 TOWNSEND BLVD, JACKSONVILLE, FL 32277","64","04/13/2005","Approved","Recorded","MA65811","CAPTIVA CONDO ASSN INC","","12620-3 BEACH BLVD","JACKSONVILLE","FL","32246"
"PR70883","72903","LA SERENA ON PERDIDO KEY, A CONDO","Escambia","14500 RIVER ROAD, PENSACOLA, FL 32507","51","08/21/2007","Approved","Recorded","MA65814","LA SERENA ON PERDIDO KEY OWNERS' ASSN, INC","","14500 RIVER ROAD","PENSACOLA","FL","32507"
"PR70890","72910","PARK AT STONEBRIAR CONDOS","Leon","1319 STONE RD, TALLAHASSEE, FL 32303","21","06/23/2005","Approved","Recorded","MA65821","PARK AT STONEBRIAR CONDO ASSOC, INC","","PO BOX 345","TALLAHASSEE","FL","32303"
"PR70865","72885","SERENA POINT, A CONDO","Duval","1800 FIRST STREET NORTH, JACKSONVILLE BEACH, FL 32250","17","11/28/2006","Approved","Recorded","MA65795","SERENA POINT CONDO ASSN INC","C/O KIRK WURSTER - PRESIDENT","7645 GATE PARKWAY","JACKSONVILLE","FL","32809"
"PR70881","72901","REFLECTIONS, A CONDO","Bay","4100 MARRIOT DR, PANAMA CITY BEACH, FL 32408","86","04/24/2007","Approved","Recorded","MA65812","REFLECTIONS OWNERS ASSOC, INC","","4100 MARRIOTT DR","PANAMA CITY BEACH","FL","32408"
"PR70872","72892","ARCHER LANE CONDO","Alachua","3037 SW ARCHER RD, GAINESVILLE, FL 32608","8","11/07/2005","Approved","Recorded","MA65802","ARCHER LANE CONDO ASSOC, INC","","1720 SE 16 AVE, BLDG 200","OCALA","FL","34471"
"PR70893","72913","WATERHAVEN, A CONDO","Bay","4100 MAGNOLIA BEACH RD, PANAMA CITY BEACH, FL 32408","85","03/28/2007","Approved","Recorded","MA65824","WATERHAVEN CONDO ASSN INC","","4105 COBALT CIRCLE","PANAMA CITY BEACH","FL","32408"
"PR70903","72923","BRADISSEN PLACE CONDO","Alachua","3425 SW 29TH TERRACE, GAINESVILLE, FL 32608","9","07/25/2005","Approved","Recorded","MA65835","BRADISSEN PLACE CONDO ASSN, INC","","3801 NW 40TH TERR","GAINESVILLE","FL","32606"
"PR70927","72948","KENSINGTON SOUTH CONDO","Alachua","3901 SW 20TH AVENUE, GAINESVILLE, FL 32607","77","05/06/2005","Approved","Recorded","MA65859","KENSINGTON SOUTH CONDO ASSN","C/O GUARDIAN ASSOCIATION MANAGEMENT","PO BOX 143005","GAINESVILLE","FL","32614"
"PR70929","72950","PALAZZO, A CONDO","Bay","17281 FRONT BEACH ROAD, PANAMA CITY BEACH, FL 32413","129","02/01/2008","Approved","Recorded","MA65862","PALAZZO OWNERS ASSN, INC","C/O FIRSTSERVICE RESIDENTIAL","185 GRAND BOULEVARD","MIRAMAR BEACH","FL","32550"
"PR70931","72952","SEASONS ON PARK AVENUE, A CONDO THE","Clay","1800 PARK AVENUE, ORANGE PARK, FL 32073","92","03/10/2005","Approved","Recorded","MA65863","SEASONS ON PARK AVENUE CONDO ASSN INC THE","","786 BLANDING BLVD","ORANGE PARK","FL","32065"
"PR70936","72957","AQUA, A CONDO","Bay","15625 FRONT BEACH RD, PANAMA CITY BEACH, FL 32413","233","06/08/2007","Approved","Recorded","MA65868","AQUA CONDO ASSOC, INC","","15625 FRONT BEACH ROAD","PANAMA CITY BEACH","FL","32413"
"PR70937","72958","CONDOMINIUMS AT WATERSIDE VILLAGE","Bay","PO BOX 2422, PANAMA CITY, FL 32402","51","05/25/2007","Approved","Recorded","MA65869","CONDOMINIUMS AT WATERSIDE VILLAGE COMMUNITY ASSOC, INC","C.O GRANDE PROPERTY SERVICES","PO BOX 3085","PLACIDA","FL","33946"
"PR70963","72984","INDIANOLA ON THE WATER, A CONDO","Okaloosa","113 BROOKS ST SE, FORT WALTON BEACH, FL 32548","30","10/17/2005","Approved","Recorded","MA65895","INDIANOLA ON THE WATER CONDO ASSOC, INC","C/O RDF ASSOCIATES, INC.","130 STAFF DRIVE NE","FORT WALTON BEACH","FL","32548"
"PR70964","72985","MERRILL PINES, A CONDO","Duval","UNKNOWN, JACKSONVILLE, FL ","352","08/25/2005","Approved","Recorded","MA65896","MERRILL PINES CONDO ASSOC, INC","","2233  PARK STREET, SUITE 103","ORANGE PARK","FL","32073"
"PR70958","72979","EGRET LANDING CONDO","Dixie","132 FIRST AVENUE EAST, HORSESHOE BEACH, FL 32648","44","09/29/2005","Approved","Recorded","MA65890","EGRET LANDING CONDO ASSN INC","C/O SMART CHOICE REALTY AND MANAGEMENT","14260 W NEWBERRY RD #192","NEWBERRY","FL","32669"
"PR70935","72956","REDFISH VILLAGE, A CONDO","Walton","2108-A COUNTY HWY 30A, SANTA ROSA BEACH, FL 32459","80","05/08/2007","Approved","Recorded","MA65867","REDFISH VILLAGE CONDO ASSOC, INC","C/O FIRSTSERVICE RESIDENTIAL","185 GRAND BOULEVARD","MIRAMAR BEACH","FL","32550"
"PR70971","72992","SOUTHBROOKE, A CONDO","Alachua","4735 & 4715 SW 91ST DRIVE, GAINESVILLE, FL 32608","26","11/01/2006","Approved","Recorded","MA65902","SOUTHBROOKE CONDO ASSN, INC","C/O HALIE MANAGEMENT","PO BOX 693","NEWBERRY","FL","32669"
"PR70976","72997","ACQUILUS III, A CONDO","Duval","807 FIRST STREET NORTH, JACKSONVILLE BEACH, FL 32250","14","01/25/2011","Approved","Recorded","MA65907","ACQUILUS III CONDO ASSN INC","C/O SOVEREIGN & JACOBS PROPERTY MGMT","120 SEA GROVE MAIN ST","SAINT AUGUSTINE","FL","32080"
"PR70995","73016","SUMMERCHASE CONDOMINIUMS","Leon","4434 GEARHART ROAD, TALLAHASSEE, FL 32303","182","04/07/2005","Approved","Recorded","MA65927","SUMMERCHASE CONDOMINIUMS ASSN, INC","","3972 N MONROE ST","TALLAHASSEE","FL","32303"
"PR71030","73051","PALM POINTE I, A CONDO","Flagler","2275 EAST HIGHWAY 100, BUNNELL, FL 32110","200","04/20/2005","Approved","Recorded","MA65962","PALM POINTE I CONDO ASSN, INC","C/O SMITH BIGMAN BROCK, REGD AGENT","444 SEABREEZE BLVD","DAYTONA BEACH","FL","32118"
"PR71023","73044","WATERSCAPE, A CONDO","Okaloosa","1110 SANTA ROSA BLVD, FORT WALTON BEACH, FL 32548","339","01/10/2008","Approved","Recorded","MA65955","WATERSCAPE CONDO OWNERS ASSN INC","C/O COMMUNITY MGMT ASSOCIATES","36468 EMERALD COAST PKWY, SUITE 2101","DESTIN","FL","32541"
"PR71011","73032","LOFTS AT WEST UNIVERSITY AVE, THE","Alachua","605- 613 WEST UNIVERSITY AVE, GAINESVILLE, FL 32601","31","05/23/2006","Approved","Recorded","MA65943","LOFTS AT WEST UNIVERSITY AVE CONDO ASSOC, INC","C/O CORNERSTONE MANAGEMENT SERVICES","106 NW 33RD COURT SUITE A","GAINESVILLE","FL","32607"
"PR71008","73029","BRIGHTON, A CONDO","Marion","SW 53RD AVENUE, OCALA, FL 34474","124","02/14/2006","Approved","Recorded","MA65940","BRIGHTON CARRIAGE HOMES CONDO ASSN, INC","C/O LELAND MANAGEMENT","6972 LAKE GLORIA BLVD","ORLANDO","FL","32809"
"PR71018","73039","IL VILLAGIO CONDO THIRTY THREE","Duval","9745 TOUCHTON ROAD BUILDING 100-PALERMO, JACKSONVILLE, FL 32246","12","02/21/2006","Approved","Recorded","MA64673","IL VILLAGIO CONDOMINIUM ASSOCIATION INC.","C/O MANAGEMENT OFFICE","9745 TOUCHTON RD","JACKSONVILLE","FL","32246"
"PR71049","73070","POTTSBURG CROSSING, A CONDO","Duval","6700 BOWDEN RD, JACKSONVILLE, FL 32216","110","08/26/2005","Approved","Recorded","MA65979","POTTSBURG CROSSING CONDO ASSN, INC","","2233 PARK AVENUE, SUITE 103","ORANGE PARK","FL","32073"
"PR71042","73063","CASA BELLA II, A CONDO","Flagler","32 AVENUE DE LA MER, PALM COAST, FL 32137","33","03/28/2006","Approved","Recorded","MA65971","CONDO ASSOCIATION OF CASA BELLA II INC","","5455 A1A SOUTH","SAINT AUGUSTINE","FL","32080"
"PR71082","73103","HAILEY GARDENS CONDO","Alachua","UNKNOWN, GAINESVILLE, FL 32607","72","11/17/2004","Approved","Recorded","MA66013","HAILEY GARDENS CONDOMINIUM ASSN INC","","4510 NW 6TH PLACE, SUITE 3","GAINESVILLE","FL","32607"
"PR71089","73110","HARBOUR POINTE, A CONDO","Escambia","ETHEL WINGATE DRIVE, PENSACOLA, FL 32503","94","11/07/2006","Approved","Recorded","MA66020","HARBOUR POINTE OF PERDIDO KEY CONDO ASSN INC","","14620 PERDIDO KEY DRIVE","PENSACOLA","FL","32507"
"PR71099","73120","VILLA SAN MARCO CONDO","Flagler","100 VILLA CLUB DR, MARINELAND, FL 32086","178","04/06/2005","Approved","Recorded","MA66030","VILLA SAN MARCO CONDO ASSOC, INC","","100 VILLA CLUB DR","ST AUGUSTINE ","FL","32086"
"PR71096","73117","EMERALD GRANDE WEST CONDO","Okaloosa","10 HARBOR BLVD, DESTIN, FL 32541","125","05/16/2007","Approved","Recorded","MA66027","EMERALD GRANDE WEST CONDO ASSOC, INC","","10 HARBOR BLVD","DESTIN","FL","32541"
"PR71085","73106","SANCTUARY BY THE SEA, A CONDO","Walton","1363 STATE HWY 30-A, SANTA ROSA BEACH, FL 32459","103","10/17/2007","Approved","Recorded","MA66016","SANCTUARY BY THE SEA CONDO ASSOC, INC","C/O FIRSTSERVICE RESIDENTIAL","185 GRAND BLVD","MIRAMAR BEACH","FL","32550"
"PR71086","73107","CROSSINGS AT CYPRESS TRACE, A CONDO, THE","St. Johns","201 N BIG CYPRESS DRIVE, JACKSONVILLE, FL 32259","132","07/25/2006","Approved","Recorded","MA66017","CROSSINGS AT CYPRESS TRACE CONDO ASSN, INC","C/O PROPERTY ADVISORS MANAGEMENT","12724 GRAN BAY PARKWAY W, STE 410","JACKSONVILLE","FL","32258"
"PR71081","73102","CHASE'S RUN CONDOS","Leon","2740 WEST THARPE STREET, TALLAHASSEE, FL 32303","43","03/22/2005","Approved","Recorded","MA66012","CHASE'S RUN CONDOS ASSN INC","","P.O. BOX 12412","TALLAHASSEE","FL","32317"
"PR71106","73127","TIDES CONDO AT SWEETWATER BY DEL WEBB THE","Duval","ROCK DOVE WAY, JACKSONVILLE, FL 32256","298","10/26/2005","Approved","Recorded","MA66038","TIDES CONDO AT SWEETWATER BY DEL WEB ASSN INC THE","C/O THE CONTINENTAL GROUP, INC.","2870 SCHERER DR. NORTH","ST. PETERSBURG","FL","33716"
"PR71125","73146","DESTINY AT UF, A CONDO","Alachua","1219 WEST UNIVERSITY AVE, GAINESVILLE, FL 32601","24","12/28/2005","Approved","Recorded","MA66057","DESTINY AT UF CONDO ASSN INC","C/O BOSSHARDT PROPERTY MGMT INC","5522 NW 43RD STREET","GAINESVILLE","FL","32653"
"PR71128","73149","1201-1203 NW 4TH ST CONDO","Alachua","1201-1203 NW 4TH ST, GAINESVILLE, FL 32601","2","05/04/2005","Approved","Recorded","MA66060","1201-1203 NW 4TH ST CONDO ASSN INC","","120 NW 4TH STREET","GAINESVILLE","FL","32601"
"PR71192","73213","CONNEMARA, A CONDO","Alachua","SW 145TH DRIVE, NEW BERRY, FL 32669","60","12/09/2005","Approved","Recorded","MA66124","CONNEMARA CONDO ASSN INC","C/O WATSON REALTY CORP.","4516 N.W. 23RD AVE.","GAINESVILLE","FL","32606"
"PR71210","73231","ILHA BELA, A CONDO","Duval","310 2ND STREET SOUTH, JACKSONVILLE BEACH, FL 32250","5","11/01/2005","Approved","Delinquent","MA66140","ILHA BELA CONDO ASSN INC","C/O STEPHEN BRESSON","310 2ND ST S","JACKSONVILLE BEACH","FL","32250"
"PR71223","73244","LAKECREST, A CONDO","Duval","10150 BELLE RIVE BLVD, JACKSONVILLE, FL 32256","284","05/20/2005","Approved","Recorded","MA66155","LAKECREST CONDO ASSN INC","","2233 PARK AVENUE","ORANGE PARK","FL","32073"
"PR71200","73221","ELATION CONDO","Walton","GRAND SANDESTIN BLVD, SANDESTIN, FL 32550","118","01/26/2007","Approved","Recorded","MA66131","ELATION AT BAYTOWNE WHARF CONDO ASSN, INC","C/O FIRSTSERVICE RESIDENTIAL","185 GRAND BLVD","MIRAMAR BEACH","FL","32550"
"PR71201","73222","CAPSTONE QUARTERS, A CONDO","Alachua","2905 SW ARCHER ROAD, GAINESVILLE, FL 32608","56","06/24/2005","Approved","Recorded","MA66132","CAPSTONE QUARTERS CONDO ASSN INC","C/O BOSSHARDT PROPERTY MANAGEMENT","5522 NW 43RD STREET, SUITE B","GAINESVILLE","FL","32653"
"PR71215","73236","MONTREUX AT DEERWOOD LAKE, A CONDO","Duval","8550 TOUCHTON RD, JACKSONVILLE, FL 32216","444","06/08/2005","Approved","Recorded","MA66145","MONTREUX AT DEERWOOD LAKE CONDO ASSOC, INC","","12724 GRAN BAY PKWY W","JACKSONVILLE","FL","32216"
"PR71245","73266","SUNRISE AND SUNSET, A CONDO","Bay","UNKNOWN, PANAMA CITY, FL 32413","26","03/13/2007","Approved","Recorded","MA66177","SUNRISE AND SUNSET CONDO ASSN INC","C/O FIRSTSERVICE RESIDENTIAL","185 GRAND BLVD.","MIRAMAR BEACH","FL","32550"
"PR71211","73232","TAGGANALE, A CONDO","Walton","8718 CO RD 30, SANTA ROSA BEACH, FL 32459","3","02/09/2006","Approved","Recorded","MA66141","TAGGANALE OWNERS' ASSN INC","","10221 EMERALD COAST PKWY W, SUITE 5","MIRAMAR BEACH","FL","32550"
"PR71262","73283","TURKEY CREEK CONDO","Alachua","6400 NW 106TH PLACE, ALACHUA, FL 32615","22","07/05/2005","Approved","Recorded","MA66196","TURKEY CREEK CONDO ASSN INC","","PO BOX 310","ALACHUA","FL","32616"
"PR71264","73285","LINKS CONDOS THE","Alachua","10000 SW 101 TERRACE, GAINESVILLE, FL 32608","200","05/25/2005","Approved","Recorded","MA66198","LINKS AT HAILE PLANTATION CONDO ASSN INC","C/O GUARDIAN ASSOCIATION MANAGEMENT","PO BOX 143005","GAINESVILLE","FL","32614"
"PR71271","73295","GRANTWOOD CONDO","Alachua","2508 SW 35TH PLACE, GAINESVILLE, FL 32608","138","06/22/2005","Approved","Recorded","MA66204","GRANTWOOD CONDO ASSN, INC","","5950 NW 1ST PLACE","GAINESVILLE","FL","32607"
"PR71259","73280","SEAGROVE LUXURY CONDO, THE","St. Johns","312 HIGH TIDE DR, ST. AUGUSTINE BEACH, FL 32080","40","07/21/2006","Approved","Recorded","MA66193","SEAGROVE CONDO OWNERS' ASSOC, INC","C/O SOVEREIGN & JACOBS PROPERTY MGMT","120 SEA GROVE MAIN ST","SAINT AUGUSTINE","FL","32080"
"PR71270","73294","LAKEVIEW CONDO","St. Johns","172-180 CORDOVA STREET, SAINT AUGUSTINE, FL 32084","13","06/02/2005","Approved","Recorded","MA66203","LAKEVIEW OF ST AUGUSTINE CONDO ASSN INC","","172 CORDOVA STREET","ST. AUGUSTINE BEACH","FL","32084"
"PR71301","73333","SAINT CHARLES CONDO","Alachua","1418 NW 3RD AVE, GAINESVILLE, FL 32601","16","10/27/2005","Approved","Recorded","MA66230","SAINT CHARLES CONDO ASSOC OF GAINESVILLE, INC","C/O CORNERSTONE MGMT SERVICES OF FL LLC","106 NW 33RD COURT","GAINESVILLE","FL","32607"
"PR71282","73311","PRAIRIEWOOD CONDO","Alachua","2490 SW 14TH STREET, GAINESVILLE, FL 32608","41","08/04/2005","Approved","Recorded","MA66215","PRAIRIEWOOD CONDO ASSN INC","","106  NW 33RD CT.","GAINESVILLE","FL","32607"
"PR71309","73341","GREENS CONDOS AT WEST END, THE","Alachua","13200 W NEWBERRY RD, NEW BERRY, FL 32669","202","07/11/2005","Approved","Recorded","MA66239","GREENS CONDOS AT WEST END ASSOC, INC","","13200 W NEWBERRY RD","NEW BERRY","FL","32669"
"PR71313","73345","SAILWATCH LANDING, A CONDO","Okaloosa","187 BROOKS STREET, FORT WALTON BEACH, FL 32548","26","07/27/2006","Approved","Recorded","MA66243","SAILWATCH LANDING OWNERS ASSN INC","","PO BOX 2613","FORT WALTON BEACH","FL","32549"
"PR71320","73352","CRICKET CLUB CONDO","Alachua","501 SW 75TH STREET, GAINESVILLE, FL 32607","126","08/03/2005","Approved","Recorded","MA66246","CRICKET CLUB CONDO ASSN INC","C/O SMART CHOICE REALTY & MGMT","14260 W NEWBERRY RD #192","NEWBERRY","FL","32669"
"PR71385","73417","PRESERVE AT SAN JOSE CONDO, THE","Duval","8880 OLD KINGS RD S, JACKSONVILLE, FL 32257","196","07/07/2005","Approved","Recorded","MA66312","PRESERVE AT SAN JOSE CONDO ASSN, INC","","2233 PARK AVENUE, SUITE 103","ORANGE PARK","FL","32073"
"PR71386","73418","CLUBSIDE AT WILD HERON, A CONDO","Bay","SALAMANDER TRL, PANAMA CITY, FL 32408","16","06/19/2006","Approved","Recorded","MA66313","CLUBSIDE AT WILD HERON CONDO ASSN, INC","C/O LISA MAINS","1110 PROSPECT PROMENADE","PANAMA CITY BEACH","FL","32413"
"PR71392","73424","PLAZA TOWER, A CONDO","Leon","300 SOUTH DUVAL STREET, TALLAHASSEE, FL 32301","202","05/07/2009","Approved","Recorded","MA66319","PLAZA TOWER CONDO ASSN INC","","PO BOX 3965","TALLAHASSEE","FL","32315"
"PR71388","73420","GRAND PANAMA BEACH RESORT CONDO","Bay","11826 FRONT BEACH ROAD, PANAMA CITY, FL 32507","299","06/29/2007","Approved","Recorded","MA66315","GRAND PANAMA BEACH RESORT CONDO ASSN, INC","","11800 FRONT BEACH RD","PANAMA CITY BEACH","FL","32407"
"PR71400","73432","COLONY AT SAN JOSE, A CONDO THE","Duval","3901 TOLEDO ROAD, JACKSONVILLE, FL 32217","320","07/29/2005","Approved","Recorded","MA66327","COLONY AT SAN JOSE CONDO ASSN INC THE","","2233 PARK AVENUE, SUITE 103","ORANGE PARK","FL","32073"
"PR71397","73429","TIMBER RUN, A CONDO","Duval","UNKNOWN, JACKSONVILLE, FL 32256","128","11/28/2005","Approved","Recorded","MA66324","TIMBER RUN CONDO ASSOC, INC","C/O ASSOCIA COMMUNITY MGMT CONCEPTS","7400 BAYMEADOWS WAY","JACKSONVILLE","FL","32256"
"PR71464","73496","BEACON HILL CONDO","Alachua","235 SE 16TH AVENUE, GAINESVILLE, FL 32601","14","01/02/2006","Approved","Delinquent","MA66391","BEACON HILL CONDO ASSN INC","C/O GIDEON PROPERTY SERVICES","PO BOX 142081","GAINESVILLE","FL","32614"
"PR71465","73497","SUMMER HOUSE IN OLD PONTE VEDRA CONDO","St. Johns","700 OCEAN PLACE, PONTE VEDRA, FL 32082","462","07/28/2005","Approved","Recorded","MA66392","SUMMER HOUSE IN OLD PONTE VEDRA CONDO ASSN INC","C/O CLUBHOUSE","700 OCEAN PLACE","PONTE VEDRA BEACH","FL","32082"
"PR71468","73500","JARDIN DE MER X, A CONDO","Duval","100 JARDIN DE MER PLACE, JACKSONVILLE, FL 32224","8","05/10/2005","Approved","Recorded","MA66396","JARDIN CONDO ASSN X, INC","","4003 HARTLEY RD","JACKSONVILLE","FL","32257"
"PR71480","73512","ALCANIZ LOFTS AT ALCANIZ CENTRE, A CONDO","Escambia","108 SOUTH ALCANIZ STREET, PENSACOLA, FL 32502","12","09/27/2006","Approved","Recorded","MA66410","ALCANIZ LOFTS AT ALCANIZ CENTRE HOMEOWNERS ASSN INC","C/O SUSAN MOODY","PO BOX 12507","PENSACOLA","FL","32591"
"PR71481","73513","ROMANA LOFTS AT ALCANIZ CENTRE, A CONDO","Escambia","415 WEST ROMANA STREET, PENSACOLA, FL 32502","15","08/29/2006","Approved","Recorded","MA66411","ROMANA LOFTS AT ALCANIZ CENTRE HOMEOWNERS ASSN INC","C/O SUSAN  L MOODY","PO BOX 12507","PENSACOLA","FL","32591"
"PR71488","73520","GATOR PLACE CONDO","Alachua","3600 SW 23RD ST, GAINESVILLE, FL 32608","28","06/30/2005","Approved","Recorded","MA66417","GATOR PLACE CONDO ASSOC, INC","","8831 SW 79TH AVE","GAINESVILLE","FL","32608"
"PR71491","73523","LA VALENCIA CIRCLE CONDO","Bay","4116 HWY 231 N, PANAMA CITY, FL 32404","2","04/21/2005","Approved","Recorded","MA66420","LA VALENCIA CIRCLE CONDO OWNERS ASSOC, INC","","4116 HWY 231 N","PANAMA CITY","FL","32404"
"PR71501","73533","CARILLON BEACH INN, A CONDO","Bay","110 CARILLON MARKET STREET, PANAMA CITY BEACH, FL 32413","70","04/19/2007","Approved","Recorded","MA66428","CARILLON BEACH INN CONDO ASSOC, INC","","PO BOX 9299","PANAMA CITY BEACH","FL","32417"
"PR71487","73519","CASA BELLA DE ST AUGUSTINE, A CONDO","St. Johns","694 SHORES BLVD, ST. AUGUSTINE, FL 32806","56","05/09/2006","Approved","Recorded","MA66416","CASA BELLA ST AUGUSTINE CONDO ASSOC, INC","C/O COASTAL REALTY & PROPERTY MGMT","3942 A1A SOUTH","SAINT AUGUSTINE","FL","32080"
"PR71492","73524","COURT OF NORTH HILL CONDO, THE","Escambia","200 W LARUA ST, PENSACOLA, FL 32501","22","03/22/2006","Approved","Recorded","MA66421","COURT OF NORTH HILL CONDO ASSOC, INC, THE","","PO BOX 2297","PENSACOLA","FL","32513"
"PR71475","73507","MAJESTIC OAKS CONDOS","Leon","3100 DIAN ROAD, TALLAHASSEE, FL 32304","29","07/07/2005","Approved","Recorded","MA66404","MAJESTIC OAKS CONDOS ASSN, INC","","PO BOX 13089","TALLAHASSEE","FL","32317"
"PR71535","73567","OAKS CONDO","Alachua","6519 NEWBERRY RD, GAINESVILLE, FL 32607","152","08/02/2005","Approved","Recorded","MA66464","OAKS OF GAINESVILLE CONDO ASSN, INC","C/O CORNERSTONE MGMT SVCS OF FL LLC","106 NW 33RD CT, STE A","GAINESVILLE","FL","32607"
"PR71511","73543","INLET SUNRISE CONDO","St. Johns","1 RADIO DRIVE, SAINT AUGUSTINE, FL 32084","8","02/14/2006","Approved","Recorded","MA66438","INLET SUNRISE CONDO ASSN INC","C/O SOVEREIGN & JACOBS PROPERTY MGMT","120 SEA GROVE MAIN ST","SAINT AUGUSTINE","FL","32080"
"PR71550","73582","CAPE SOUND ON AMELIA ISLAND, A CONDO","Nassau","2163 SADLER ROAD, FERNANDINA BEACH, FL 32034","64","07/12/2005","Approved","Recorded","MA66479","CAPE SOUND ON AMELIA ISLAND CONDO ASSN, INC","C/O FIRST COAST ASSOCIATION MGMT, LLC","7785 BAYMEADOWS WAY, STE 210","JACKSONVILLE","FL","32256"
"PR71546","73578","MALLORCA SQUARE, A CONDO","Alachua","528 NW 39TH ROAD, GAINESVILLE, FL 32607","36","01/13/2006","Approved","Recorded","MA66475","MALLORCA SQUARE CONDO ASSN INC","","5522 NW 43 STREET","GAINESVILLE","FL","32653"
"PR71586","73618","SAN ANTON AT LOST KEY GOLF & BEACH CLUB, A CONDO","Escambia","PO BOX 34009, PENSACOLA, FL 32507","54","05/22/2007","Approved","Recorded","MA66515","SAN ANTON AT LOST KEY GOLF & BEACH CLUB CONDO ASSN INC","","500 GRAND BLVD SUITE K-220","MIRAMAR BEACH ","FL","32550"
"PR71566","73598","MARINER'S VIEW CONDOS","Franklin","304 AVENUE F SOUTH, CARRABELLE, FL 32322","18","08/10/2005","Approved","Recorded","MA66495","MARINER'S VIEW CONDOS ASSN, INC","","PO BOX 876","EASTPOINT","FL","32328"
"PR71574","73606","STRATFORD, A WINTER PARK CONDO THE","Nassau","2200 HOWELL BRANCH ROAD, CASSELBERRY, FL 32792","204","08/10/2005","Approved","Recorded","MA66503","STRATFORD WINTER PARK CONDO ASSN INC THE","C/O FIRSTSERVICE RESIDENTIAL","PO BOX 34769","CHARLOTTE","NC","28234"
"PR71571","73603","JARDIN DE MER XI, A CONDO","Duval","110 JARDIN DE MER PLACE, JACKSONVILLE, FL 32224","8","07/06/2005","Approved","Recorded","MA66500","JARDIN CONDO ASSN XI, INC","","1051 DEERWOOD PARK BLVD","JACKSONVILLE","FL","32256"
"PR71570","73602","VILANO COTTAGES, A CONDO","St. Johns","2824 COASTAL HIGHWAY, SAINT AUGUSTINE, FL 32084","2","08/26/2005","Approved","Recorded","MA66499","VILANO COTTAGES CONDO ASSN, INC","","1012 OCEANVIEW COURT","FERNANDINA BEACH","FL","32034"
"PR71591","73623","PIER POINT CONDOS","Duval","525 N THIRD STREET, JACKSONVILLE BEACH, FL 32250","58","04/06/2007","Approved","Recorded","MA66520","PIER POINT CONDO ASSN, INC","","2365 RIVERSIDE AVE","JACKSONVILLE","FL","32204"
"PR71589","73621","TIDELANDS, A CONDO","Flagler","VILLAGE AT PALM COAST LANE, PALM COAST, FL 31235","252","09/07/2005","Approved","Recorded","MA66518","TIDELANDS CONDO ASSN, INC","C/O ARTEMIS LIFESTYLES, INC.","1631 E. VINE STREET","KISSIMMEE","FL","34744"
"PR71618","73650","LA MANCHA CONDOS","Alachua","914 SW 8TH AVE, GAINESVILLE, FL 32601","59","08/10/2005","Approved","Recorded","MA66550","CAMPUS WALK CONDOMINIUM ASSOCIATION INC","C/O VINE MANAGEMENT","3300 SW 34TH AVE","OCALA","FL","34474"
"PR71617","73649","INDIAN LAKE, A CONDO","Okaloosa","4060 DANCING CLOUD COURT, DESTIN, FL 32540","287","12/07/2005","Approved","Recorded","MA66548","INDIAN LAKE HOMEOWNERS ASSN AT DESTIN INC","","185 GRAND BLVD","MIRAMAR BEACH","FL","32550"
"PR71619","73651","TWINLEAF AT BARTRAM PARK CONDO","Duval","6719 WHITE BLOSSOM CIRCLE, JACKSONVILLE, FL 32258","336","10/26/2005","Approved","Recorded","MA66549","TWINLEAF CONDO ASSN INC","C/O FIRSTSERVICE RESIDENTIAL","6620 SOUTHPOINT DR. SOUTH","JACKSONVILLE","FL","32216"
"PR71635","73667","PICKWICK CIRCLE, A CONDO","Alachua","4411 SW 34TH STREET, GAINESVILLE, FL 32608","15","09/07/2005","Approved","Recorded","MA66567","PICKWICK CIRCLE CONDO ASSN INC","C/O BETTINA KLEUKER, PRESIDENT","4411 SW 34TH ST, APT 1103","GAINESVILLE","FL","32608"
"PR71646","73678","FOUNTAIN OF YOUTH BLVD CONDO","St. Johns","23 FOUNTAIN OF YOUTH BLVD, SAINT AUGUSTINE, FL 32080","4","09/27/2005","Approved","Recorded","MA66578","FOUNTAIN OF YOUTH BLVD CONDO ASSN INC","C/O JAMES M VAN GILDER","1061 CEDAR COVE DR","SAINT AUGUSTINE","FL","32086"
"PR71648","73680","VILLAGE SQUARE AT PALENCIA, A CONDO","St. Johns","2010 WESTLAWN DRIVE, SAINT AUGUSTINE, FL 32095","24","07/02/2007","Approved","Recorded","MA66580","VILLAGE SQUARE AT PALENCIA CONDO ASSN INC","C/O SHANTEL TARASENKO","PO BOX 1389","SAINT AUGUSTINE","FL","32085"
"PR71677","73709","LIVINGSTON SQUARE CONDO","Alachua","110 NE 10TH AVE, GAINESVILLE, FL 32601","6","05/03/2006","Approved","Recorded","MA66610","LIVINGSTON SQUARE CONDO ASSOC, INC","C/O ANGLIN CONSTRUCTION COMPANY","102 NE 10THAVE","GAINESVILLE","FL","32601"
"PR71679","73711","SANDPIPER VILLAGE CONDO AT SWEETWATER BY DEL WEBB","Duval","9831 DEL WEBB PKWY, JACKSONVILLE, FL 32256","128","06/26/2006","Approved","Recorded","MA66612","SANDPIPER VILLAGE CONDO AT SWEETWATER BY DEL WEBB ASSN, INC","","9039 DEL WEBB PARKWAY","JACKSONVILLE","FL","32256"
