"Program Area","Project County Code","Project Number","Project Name","Project Street","Project Address Line2","Project City","Project State","Project Zip","Billing Year","Amount Billed","Amount Paid","Pending Amount Due"
"Condominium Project","60","PR1P006984","HIGH POINT OF DELRAY WEST SECTION 2","14425 CANALVIEW DR","","DELRAY BEACH","FL","334842659","2026","1312","1312","0"
"Condominium Project","60","PR1P006985","HIGH POINT OF DELRAY WEST SECTION 3","HIGH POINT LAKE DR","","DELRAY BEACH","FL","33445","2026","1552","1552","0"
"Condominium Project","60","PR1P006985","HIGH POINT OF DELRAY WEST SECTION 3","HIGH POINT LAKE DR","","DELRAY BEACH","FL","33445","2025","1552","1552","0"
"Condominium Project","60","PR1P006985","HIGH POINT OF DELRAY WEST SECTION 3","HIGH POINT LAKE DR","","DELRAY BEACH","FL","33445","2024","1552","1552","0"
"Condominium Project","60","PR1P006985","HIGH POINT OF DELRAY WEST SECTION 3","HIGH POINT LAKE DR","","DELRAY BEACH","FL","33445","2023","1552","1707.2","0"
"Condominium Project","60","PR1P006985","HIGH POINT OF DELRAY WEST SECTION 3","HIGH POINT LAKE DR","","DELRAY BEACH","FL","33445","2022","1552","1552","0"
"Condominium Project","66","PR1S014525","HIGH POINT OF FT PIERCE SEC I","204 MANATEE LN","","FORT PIERCE","FL","349826779","2023","1056","1056","0"
"Condominium Project","66","PR1S014525","HIGH POINT OF FT PIERCE SEC I","204 MANATEE LN","","FORT PIERCE","FL","349826779","2024","1056","1056","0"
"Condominium Project","66","PR1S014525","HIGH POINT OF FT PIERCE SEC I","204 MANATEE LN","","FORT PIERCE","FL","349826779","2022","1056","1056","0"
"Condominium Project","66","PR1S014525","HIGH POINT OF FT PIERCE SEC I","204 MANATEE LN","","FORT PIERCE","FL","349826779","2025","1056","1056","0"
"Condominium Project","66","PR1S014525","HIGH POINT OF FT PIERCE SEC I","204 MANATEE LN","","FORT PIERCE","FL","349826779","2026","1056","1056","0"
"Condominium Project","66","PR1P005980","HIGH POINT OF FT PIERCE SEC II","3266 S U.S. #1","","FT PIERCE","FL","33450","2024","1056","1056","0"
"Condominium Project","66","PR1P005980","HIGH POINT OF FT PIERCE SEC II","3266 S U.S. #1","","FT PIERCE","FL","33450","2022","1056","1056","0"
"Condominium Project","66","PR1P005980","HIGH POINT OF FT PIERCE SEC II","3266 S U.S. #1","","FT PIERCE","FL","33450","2023","1056","1056","0"
"Condominium Project","66","PR1P005980","HIGH POINT OF FT PIERCE SEC II","3266 S U.S. #1","","FT PIERCE","FL","33450","2025","1056","1056","0"
"Condominium Project","66","PR1P005980","HIGH POINT OF FT PIERCE SEC II","3266 S U.S. #1","","FT PIERCE","FL","33450","2026","","",""
"Condominium Project","66","PR1P006757","HIGH POINT OF FT PIERCE SEC III","3266 S FEDERAL HWY","","FORT PIERCE","FL","349826391","2026","1136","1136","0"
"Condominium Project","66","PR1P006757","HIGH POINT OF FT PIERCE SEC III","3266 S FEDERAL HWY","","FORT PIERCE","FL","349826391","2025","1136","1136","0"
"Condominium Project","66","PR1P006757","HIGH POINT OF FT PIERCE SEC III","3266 S FEDERAL HWY","","FORT PIERCE","FL","349826391","2022","1136","1136","0"
"Condominium Project","66","PR1P006757","HIGH POINT OF FT PIERCE SEC III","3266 S FEDERAL HWY","","FORT PIERCE","FL","349826391","2023","1136","1136","0"
"Condominium Project","66","PR1P006757","HIGH POINT OF FT PIERCE SEC III","3266 S FEDERAL HWY","","FORT PIERCE","FL","349826391","2024","1136","1136","0"
"Condominium Project","58","PR1S014526","HIGH POINT OF ORLANDO","1475 HIGH POINT BLUFF","","ORLANDO","FL","32807","2022","192","192","0"
"Condominium Project","58","PR1S014526","HIGH POINT OF ORLANDO","1475 HIGH POINT BLUFF","","ORLANDO","FL","32807","2024","192","192","0"
"Condominium Project","58","PR1S014526","HIGH POINT OF ORLANDO","1475 HIGH POINT BLUFF","","ORLANDO","FL","32807","2023","192","192","0"
"Condominium Project","58","PR1S014526","HIGH POINT OF ORLANDO","1475 HIGH POINT BLUFF","","ORLANDO","FL","32807","2026","192","192","0"
"Condominium Project","58","PR1S014526","HIGH POINT OF ORLANDO","1475 HIGH POINT BLUFF","","ORLANDO","FL","32807","2025","192","192","0"
"Condominium Project","46","PR69865","HIGH POINT PLACE, A CONDO","2100 WEST FIRST STREET","","FORT MYERS","FL","33901","2022","1092","1201.2","0"
"Condominium Project","46","PR69865","HIGH POINT PLACE, A CONDO","2100 WEST FIRST STREET","","FORT MYERS","FL","33901","2023","1092","1321.32","0"
"Condominium Project","46","PR69865","HIGH POINT PLACE, A CONDO","2100 WEST FIRST STREET","","FORT MYERS","FL","33901","2024","1092","1092","0"
"Condominium Project","46","PR69865","HIGH POINT PLACE, A CONDO","2100 WEST FIRST STREET","","FORT MYERS","FL","33901","2025","1092","1092","0"
"Condominium Project","46","PR69865","HIGH POINT PLACE, A CONDO","2100 WEST FIRST STREET","","FORT MYERS","FL","33901","2026","1092","1092","0"
"Condominium Project","60","PR1S018980","HIGH POINT SEC #3 MAIN BLVD ASSN","230 S BLVD","","BOYNTON BEACH","FL","33435","2025","336","336","0"
"Condominium Project","60","PR1S018980","HIGH POINT SEC #3 MAIN BLVD ASSN","230 S BLVD","","BOYNTON BEACH","FL","33435","2026","336","336","0"
"Condominium Project","60","PR1S018980","HIGH POINT SEC #3 MAIN BLVD ASSN","230 S BLVD","","BOYNTON BEACH","FL","33435","2024","336","369.6","0"
"Condominium Project","60","PR1S018980","HIGH POINT SEC #3 MAIN BLVD ASSN","230 S BLVD","","BOYNTON BEACH","FL","33435","2022","336","336","0"
"Condominium Project","60","PR1S018980","HIGH POINT SEC #3 MAIN BLVD ASSN","230 S BLVD","","BOYNTON BEACH","FL","33435","2023","336","336","0"
"Condominium Project","60","PR1X017612","HIGH POINT SECTION 4-A","211 HIGH POINT BLVD","","BOYNTON BEACH","FL","334356705","2022","240","240","0"
"Condominium Project","60","PR1X017612","HIGH POINT SECTION 4-A","211 HIGH POINT BLVD","","BOYNTON BEACH","FL","334356705","2024","240","240","0"
"Condominium Project","60","PR1X017612","HIGH POINT SECTION 4-A","211 HIGH POINT BLVD","","BOYNTON BEACH","FL","334356705","2023","240","240","0"
"Condominium Project","60","PR1X017612","HIGH POINT SECTION 4-A","211 HIGH POINT BLVD","","BOYNTON BEACH","FL","334356705","2026","240","240","0"
"Condominium Project","60","PR1X017612","HIGH POINT SECTION 4-A","211 HIGH POINT BLVD","","BOYNTON BEACH","FL","334356705","2025","240","240","0"
"Condominium Project","60","PR1S017808","HIGH POINT WEST CONDO","1901 S. SEACREST BOULEVARD","","BOYNTON BEACH","FL","33435","2025","544","544","0"
"Condominium Project","60","PR1S017808","HIGH POINT WEST CONDO","1901 S. SEACREST BOULEVARD","","BOYNTON BEACH","FL","33435","2026","544","544","0"
"Condominium Project","60","PR1S017808","HIGH POINT WEST CONDO","1901 S. SEACREST BOULEVARD","","BOYNTON BEACH","FL","33435","2022","544","544","0"
"Condominium Project","60","PR1S017808","HIGH POINT WEST CONDO","1901 S. SEACREST BOULEVARD","","BOYNTON BEACH","FL","33435","2023","544","544","0"
"Condominium Project","60","PR1S017808","HIGH POINT WEST CONDO","1901 S. SEACREST BOULEVARD","","BOYNTON BEACH","FL","33435","2024","544","544","0"
"Condominium Project","60","PR1S017259","HIGH POINT WEST CONDO II","325 MAIN BLVD","","BOYNTON BEACH","FL","334356662","2023","592","592","0"
"Condominium Project","60","PR1S017259","HIGH POINT WEST CONDO II","325 MAIN BLVD","","BOYNTON BEACH","FL","334356662","2022","592","592","0"
"Condominium Project","60","PR1S017259","HIGH POINT WEST CONDO II","325 MAIN BLVD","","BOYNTON BEACH","FL","334356662","2024","592","592","0"
"Condominium Project","60","PR1S017259","HIGH POINT WEST CONDO II","325 MAIN BLVD","","BOYNTON BEACH","FL","334356662","2026","592","592","0"
"Condominium Project","60","PR1S017259","HIGH POINT WEST CONDO II","325 MAIN BLVD","","BOYNTON BEACH","FL","334356662","2025","592","592","0"
"Condominium Project","76","PR1S023341","HIGH POINTE RESORT, A CONDO","10254 E COUNTY HWY 30A","","PANAMA CITY BEACH","FL","32461","2022","432","432","0"
"Condominium Project","76","PR1S023341","HIGH POINTE RESORT, A CONDO","10254 E COUNTY HWY 30A","","PANAMA CITY BEACH","FL","32461","2023","432","432","0"
"Condominium Project","76","PR1S023341","HIGH POINTE RESORT, A CONDO","10254 E COUNTY HWY 30A","","PANAMA CITY BEACH","FL","32461","2025","432","432","0"
"Condominium Project","76","PR1S023341","HIGH POINTE RESORT, A CONDO","10254 E COUNTY HWY 30A","","PANAMA CITY BEACH","FL","32461","2026","432","432","0"
"Condominium Project","76","PR1S023341","HIGH POINTE RESORT, A CONDO","10254 E COUNTY HWY 30A","","PANAMA CITY BEACH","FL","32461","2024","432","432","0"
"Condominium Project","46","PR1S008381","HIGH TIDE CONDO","2659 W GULF DR","","SANIBEL","FL","33957","2023","56","61.6","0"
"Condominium Project","46","PR1S008381","HIGH TIDE CONDO","2659 W GULF DR","","SANIBEL","FL","33957","2024","56","56","0"
"Condominium Project","46","PR1S008381","HIGH TIDE CONDO","2659 W GULF DR","","SANIBEL","FL","33957","2026","56","56","0"
"Condominium Project","46","PR1S008381","HIGH TIDE CONDO","2659 W GULF DR","","SANIBEL","FL","33957","2025","56","56","0"
"Condominium Project","46","PR1S008381","HIGH TIDE CONDO","2659 W GULF DR","","SANIBEL","FL","33957","2022","56","56","0"
"Condominium Project","23","PR1V007020","HIGH VIEW, A CONDO","1145 NW 32ND CT","","MIAMI","FL","331252822","2023","","",""
"Condominium Project","23","PR1V007020","HIGH VIEW, A CONDO","1145 NW 32ND CT","","MIAMI","FL","331252822","2026","","",""
"Condominium Project","23","PR1V007020","HIGH VIEW, A CONDO","1145 NW 32ND CT","","MIAMI","FL","331252822","2025","","",""
"Condominium Project","23","PR1V007020","HIGH VIEW, A CONDO","1145 NW 32ND CT","","MIAMI","FL","331252822","2022","","",""
"Condominium Project","23","PR1V007020","HIGH VIEW, A CONDO","1145 NW 32ND CT","","MIAMI","FL","331252822","2024","","",""
"Condominium Project","39","PR1S002298","HIGHGATE A CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2022","96","96","0"
"Condominium Project","39","PR1S002298","HIGHGATE A CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2023","96","96","0"
"Condominium Project","39","PR1S002298","HIGHGATE A CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2025","96","96","0"
"Condominium Project","39","PR1S002298","HIGHGATE A CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2026","96","96","0"
"Condominium Project","39","PR1S002298","HIGHGATE A CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2024","96","96","0"
"Condominium Project","39","PR1S002299","HIGHGATE B CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2024","88","88","0"
"Condominium Project","39","PR1S002299","HIGHGATE B CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2026","88","88","0"
"Condominium Project","39","PR1S002299","HIGHGATE B CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2025","88","88","0"
"Condominium Project","39","PR1S002299","HIGHGATE B CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2023","88","88","0"
"Condominium Project","39","PR1S002299","HIGHGATE B CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2022","88","88","0"
"Condominium Project","39","PR1S002300","HIGHGATE C CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2022","104","104","0"
"Condominium Project","39","PR1S002300","HIGHGATE C CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2023","104","104","0"
"Condominium Project","39","PR1S002300","HIGHGATE C CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2025","104","104","0"
"Condominium Project","39","PR1S002300","HIGHGATE C CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2026","104","104","0"
"Condominium Project","39","PR1S002300","HIGHGATE C CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2024","104","104","0"
"Condominium Project","39","PR1S002301","HIGHGATE D CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2024","88","88","0"
"Condominium Project","39","PR1S002301","HIGHGATE D CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2026","88","88","0"
"Condominium Project","39","PR1S002301","HIGHGATE D CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2025","88","88","0"
"Condominium Project","39","PR1S002301","HIGHGATE D CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2023","88","88","0"
"Condominium Project","39","PR1S002301","HIGHGATE D CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2022","88","88","0"
"Condominium Project","39","PR1S002302","HIGHGATE E CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2022","88","88","0"
"Condominium Project","39","PR1S002302","HIGHGATE E CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2025","88","88","0"
"Condominium Project","39","PR1S002302","HIGHGATE E CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2026","88","88","0"
"Condominium Project","39","PR1S002302","HIGHGATE E CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2024","88","88","0"
"Condominium Project","39","PR1S002302","HIGHGATE E CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2023","88","88","0"
"Condominium Project","39","PR1S002303","HIGHGATE F CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2023","88","88","0"
"Condominium Project","39","PR1S002303","HIGHGATE F CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2024","88","88","0"
"Condominium Project","39","PR1S002303","HIGHGATE F CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2026","88","88","0"
"Condominium Project","39","PR1S002303","HIGHGATE F CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2025","88","88","0"
"Condominium Project","39","PR1S002303","HIGHGATE F CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2022","88","88","0"
"Condominium Project","39","PR1P000908","HIGHGATE II CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2025","528","528","0"
"Condominium Project","39","PR1P000908","HIGHGATE II CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2026","528","528","0"
"Condominium Project","39","PR1P000908","HIGHGATE II CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2024","528","528","0"
"Condominium Project","39","PR1P000908","HIGHGATE II CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2022","528","528","0"
"Condominium Project","39","PR1P000908","HIGHGATE II CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2023","528","528","0"
"Condominium Project","39","PR1P000909","HIGHGATE III CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2023","488","488","0"
"Condominium Project","39","PR1P000909","HIGHGATE III CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2022","488","488","0"
"Condominium Project","39","PR1P000909","HIGHGATE III CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2024","488","488","0"
"Condominium Project","39","PR1P000909","HIGHGATE III CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2026","488","488","0"
"Condominium Project","39","PR1P000909","HIGHGATE III CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2025","488","488","0"
"Condominium Project","39","PR1P000903","HIGHGATE IV CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2025","480","480","0"
"Condominium Project","39","PR1P000903","HIGHGATE IV CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2026","480","480","0"
"Condominium Project","39","PR1P000903","HIGHGATE IV CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2024","480","480","0"
"Condominium Project","39","PR1P000903","HIGHGATE IV CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2022","480","480","0"
"Condominium Project","39","PR1P000903","HIGHGATE IV CONDO","KINGS POINT WEST","","SUN CITY CENTER","FL","33570","2023","480","480","0"
"Condominium Project","23","PR76421","HIGHLAND AT PARK CENTRAL CONDO NO. 1","10443-10479 NW 82 ST","","DORAL","FL","33178","2022","252","252","0"
"Condominium Project","23","PR76421","HIGHLAND AT PARK CENTRAL CONDO NO. 1","10443-10479 NW 82 ST","","DORAL","FL","33178","2023","252","252","0"
"Condominium Project","23","PR76421","HIGHLAND AT PARK CENTRAL CONDO NO. 1","10443-10479 NW 82 ST","","DORAL","FL","33178","2024","252","252","0"
"Condominium Project","23","PR76421","HIGHLAND AT PARK CENTRAL CONDO NO. 1","10443-10479 NW 82 ST","","DORAL","FL","33178","2025","252","0","277.2"
"Condominium Project","23","PR76421","HIGHLAND AT PARK CENTRAL CONDO NO. 1","10443-10479 NW 82 ST","","DORAL","FL","33178","2026","252","529.2","-277.2"
"Condominium Project","23","PR76642","HIGHLAND AT PARK CENTRAL CONDO NO. 2","10431-10449 NW 82 ST","","DORAL","FL","33178","2022","276","276","0"
"Condominium Project","23","PR76642","HIGHLAND AT PARK CENTRAL CONDO NO. 2","10431-10449 NW 82 ST","","DORAL","FL","33178","2023","276","276","0"
"Condominium Project","23","PR76642","HIGHLAND AT PARK CENTRAL CONDO NO. 2","10431-10449 NW 82 ST","","DORAL","FL","33178","2024","276","276","0"
"Condominium Project","23","PR76642","HIGHLAND AT PARK CENTRAL CONDO NO. 2","10431-10449 NW 82 ST","","DORAL","FL","33178","2025","276","0","303.6"
"Condominium Project","23","PR76642","HIGHLAND AT PARK CENTRAL CONDO NO. 2","10431-10449 NW 82 ST","","DORAL","FL","33178","2026","276","579.6","-303.6"
"Condominium Project","23","PR76809","HIGHLAND AT PARK CENTRAL CONDO NO. 3","10407-10425 NW 82 ST","","DORAL","FL","33178","2022","276","276","0"
"Condominium Project","23","PR76809","HIGHLAND AT PARK CENTRAL CONDO NO. 3","10407-10425 NW 82 ST","","DORAL","FL","33178","2023","276","276","0"
"Condominium Project","23","PR76809","HIGHLAND AT PARK CENTRAL CONDO NO. 3","10407-10425 NW 82 ST","","DORAL","FL","33178","2024","276","276","0"
"Condominium Project","23","PR76809","HIGHLAND AT PARK CENTRAL CONDO NO. 3","10407-10425 NW 82 ST","","DORAL","FL","33178","2025","276","0","303.6"
"Condominium Project","23","PR76809","HIGHLAND AT PARK CENTRAL CONDO NO. 3","10407-10425 NW 82 ST","","DORAL","FL","33178","2026","276","579.6","-303.6"
"Condominium Project","60","PR1V025584","HIGHLAND BEACH CLUB, A CONDO","3600 SOUTH OCEAN BOULEVARD","","HIGHLAND BEACH","FL","33487","2023","800","800","0"
"Condominium Project","60","PR1V025584","HIGHLAND BEACH CLUB, A CONDO","3600 SOUTH OCEAN BOULEVARD","","HIGHLAND BEACH","FL","33487","2022","800","800","0"
"Condominium Project","60","PR1V025584","HIGHLAND BEACH CLUB, A CONDO","3600 SOUTH OCEAN BOULEVARD","","HIGHLAND BEACH","FL","33487","2025","800","800","0"
"Condominium Project","60","PR1V025584","HIGHLAND BEACH CLUB, A CONDO","3600 SOUTH OCEAN BOULEVARD","","HIGHLAND BEACH","FL","33487","2026","800","800","0"
"Condominium Project","60","PR1V025584","HIGHLAND BEACH CLUB, A CONDO","3600 SOUTH OCEAN BOULEVARD","","HIGHLAND BEACH","FL","33487","2024","800","880","0"
"Condominium Project","60","PR1S023915","HIGHLAND COURT, A CONDO","1103 HIGHLAND BEACH DRIVE","","HIGHLAND BEACH","FL","33487","2023","12","12","0"
"Condominium Project","60","PR1S023915","HIGHLAND COURT, A CONDO","1103 HIGHLAND BEACH DRIVE","","HIGHLAND BEACH","FL","33487","2026","12","12","0"
"Condominium Project","60","PR1S023915","HIGHLAND COURT, A CONDO","1103 HIGHLAND BEACH DRIVE","","HIGHLAND BEACH","FL","33487","2025","12","12","0"
"Condominium Project","60","PR1S023915","HIGHLAND COURT, A CONDO","1103 HIGHLAND BEACH DRIVE","","HIGHLAND BEACH","FL","33487","2024","12","12","0"
"Condominium Project","60","PR1S023915","HIGHLAND COURT, A CONDO","1103 HIGHLAND BEACH DRIVE","","HIGHLAND BEACH","FL","33487","2022","12","12","0"
"Condominium Project","60","PR77439","HIGHLAND HARBOUR CONDO","4210 S OCEAN BLVD","","HIGHLAND BEACH","FL","33487","2022","12","17.57","0"
"Condominium Project","60","PR77439","HIGHLAND HARBOUR CONDO","4210 S OCEAN BLVD","","HIGHLAND BEACH","FL","33487","2023","12","19.33","0"
"Condominium Project","60","PR77439","HIGHLAND HARBOUR CONDO","4210 S OCEAN BLVD","","HIGHLAND BEACH","FL","33487","2024","12","12","0"
"Condominium Project","60","PR77439","HIGHLAND HARBOUR CONDO","4210 S OCEAN BLVD","","HIGHLAND BEACH","FL","33487","2025","12","12","0"
"Condominium Project","60","PR77439","HIGHLAND HARBOUR CONDO","4210 S OCEAN BLVD","","HIGHLAND BEACH","FL","33487","2026","12","12","0"
"Condominium Project","15","PR1P008322","HIGHLAND HOUSE CONDO","500 CATALINA RD","","COCOA BEACH","FL","329313062","2024","128","128","0"
"Condominium Project","15","PR1P008322","HIGHLAND HOUSE CONDO","500 CATALINA RD","","COCOA BEACH","FL","329313062","2022","128","128","0"
"Condominium Project","15","PR1P008322","HIGHLAND HOUSE CONDO","500 CATALINA RD","","COCOA BEACH","FL","329313062","2023","128","128","0"
"Condominium Project","15","PR1P008322","HIGHLAND HOUSE CONDO","500 CATALINA RD","","COCOA BEACH","FL","329313062","2026","128","128","0"
"Condominium Project","15","PR1P008322","HIGHLAND HOUSE CONDO","500 CATALINA RD","","COCOA BEACH","FL","329313062","2025","128","128","0"
"Condominium Project","60","PR1V020866","HIGHLAND HOUSE OF PALM BEACH","4408 SOUTH OCEAN BLVD.","","HIGHLAND BEACH","FL","33432","2022","16","17.6","0"
"Condominium Project","60","PR1V020866","HIGHLAND HOUSE OF PALM BEACH","4408 SOUTH OCEAN BLVD.","","HIGHLAND BEACH","FL","33432","2023","16","16","0"
"Condominium Project","60","PR1V020866","HIGHLAND HOUSE OF PALM BEACH","4408 SOUTH OCEAN BLVD.","","HIGHLAND BEACH","FL","33432","2025","16","16","0"
"Condominium Project","60","PR1V020866","HIGHLAND HOUSE OF PALM BEACH","4408 SOUTH OCEAN BLVD.","","HIGHLAND BEACH","FL","33432","2026","","",""
"Condominium Project","60","PR1V020866","HIGHLAND HOUSE OF PALM BEACH","4408 SOUTH OCEAN BLVD.","","HIGHLAND BEACH","FL","33432","2024","16","16","0"
"Condominium Project","62","PR1S004479","HIGHLAND LAKES #5","2630 HIGHLANDS BLVD #5","","PALM HARBOR","FL","346842503","2022","112","112","0"
"Condominium Project","62","PR1S004479","HIGHLAND LAKES #5","2630 HIGHLANDS BLVD #5","","PALM HARBOR","FL","346842503","2025","112","112","0"
"Condominium Project","62","PR1S004479","HIGHLAND LAKES #5","2630 HIGHLANDS BLVD #5","","PALM HARBOR","FL","346842503","2026","112","112","0"
"Condominium Project","62","PR1S004479","HIGHLAND LAKES #5","2630 HIGHLANDS BLVD #5","","PALM HARBOR","FL","346842503","2024","112","112","0"
"Condominium Project","62","PR1S004479","HIGHLAND LAKES #5","2630 HIGHLANDS BLVD #5","","PALM HARBOR","FL","346842503","2023","112","112","0"
"Condominium Project","62","PR1S016342","HIGHLAND LAKES CONDO I","NONE","","PALM HARBOUR","FL","33563","2024","256","256","0"
"Condominium Project","62","PR1S016342","HIGHLAND LAKES CONDO I","NONE","","PALM HARBOUR","FL","33563","2023","256","256","0"
"Condominium Project","62","PR1S016342","HIGHLAND LAKES CONDO I","NONE","","PALM HARBOUR","FL","33563","2022","256","256","0"
"Condominium Project","62","PR1S016342","HIGHLAND LAKES CONDO I","NONE","","PALM HARBOUR","FL","33563","2025","256","256","0"
"Condominium Project","62","PR1S016342","HIGHLAND LAKES CONDO I","NONE","","PALM HARBOUR","FL","33563","2026","256","256","0"
"Condominium Project","62","PR1S015260","HIGHLAND LAKES CONDO III","SHERBROOKE LANE","","PALM HARBOUR","FL","33563","2025","96","96","0"
"Condominium Project","62","PR1S015260","HIGHLAND LAKES CONDO III","SHERBROOKE LANE","","PALM HARBOUR","FL","33563","2026","96","96","0"
"Condominium Project","62","PR1S015260","HIGHLAND LAKES CONDO III","SHERBROOKE LANE","","PALM HARBOUR","FL","33563","2023","96","96","0"
"Condominium Project","62","PR1S015260","HIGHLAND LAKES CONDO III","SHERBROOKE LANE","","PALM HARBOUR","FL","33563","2022","96","96","0"
"Condominium Project","62","PR1S015260","HIGHLAND LAKES CONDO III","SHERBROOKE LANE","","PALM HARBOUR","FL","33563","2024","96","96","0"
"Condominium Project","62","PR1P004553","HIGHLAND LAKES CONDO VIII","HIGHLAND LAKES BLVD","","PALM HARBOR","FL","33563","2025","112","123.2","0"
"Condominium Project","62","PR1P004553","HIGHLAND LAKES CONDO VIII","HIGHLAND LAKES BLVD","","PALM HARBOR","FL","33563","2026","112","112","0"
"Condominium Project","62","PR1P004553","HIGHLAND LAKES CONDO VIII","HIGHLAND LAKES BLVD","","PALM HARBOR","FL","33563","2024","112","112","0"
"Condominium Project","62","PR1P004553","HIGHLAND LAKES CONDO VIII","HIGHLAND LAKES BLVD","","PALM HARBOR","FL","33563","2023","112","112","0"
"Condominium Project","62","PR1P004553","HIGHLAND LAKES CONDO VIII","HIGHLAND LAKES BLVD","","PALM HARBOR","FL","33563","2022","112","112","0"
"Condominium Project","62","PR1S015811","HIGHLAND LAKES CONDO. II","HIGHLAND LAKES BLVD.","","PALM HARBOUR","FL","33563","2024","304","304","0"
"Condominium Project","62","PR1S015811","HIGHLAND LAKES CONDO. II","HIGHLAND LAKES BLVD.","","PALM HARBOUR","FL","33563","2022","304","304","0"
"Condominium Project","62","PR1S015811","HIGHLAND LAKES CONDO. II","HIGHLAND LAKES BLVD.","","PALM HARBOUR","FL","33563","2023","304","304","0"
"Condominium Project","62","PR1S015811","HIGHLAND LAKES CONDO. II","HIGHLAND LAKES BLVD.","","PALM HARBOUR","FL","33563","2026","304","304","0"
"Condominium Project","62","PR1S015811","HIGHLAND LAKES CONDO. II","HIGHLAND LAKES BLVD.","","PALM HARBOUR","FL","33563","2025","304","304","0"
"Condominium Project","62","PR1S004508","HIGHLAND LAKES IV CONDO","HIGHLAND LAKES BLVD","","PALM HARBOUR","FL","33563","2023","160","160","0"
"Condominium Project","62","PR1S004508","HIGHLAND LAKES IV CONDO","HIGHLAND LAKES BLVD","","PALM HARBOUR","FL","33563","2024","160","176","0"
"Condominium Project","62","PR1S004508","HIGHLAND LAKES IV CONDO","HIGHLAND LAKES BLVD","","PALM HARBOUR","FL","33563","2026","160","160","0"
"Condominium Project","62","PR1S004508","HIGHLAND LAKES IV CONDO","HIGHLAND LAKES BLVD","","PALM HARBOUR","FL","33563","2025","160","160","0"
"Condominium Project","62","PR1S004508","HIGHLAND LAKES IV CONDO","HIGHLAND LAKES BLVD","","PALM HARBOUR","FL","33563","2022","160","160","0"
"Condominium Project","62","PR1S001463","HIGHLAND LAKES MODEL CONDO","3227,3229,3259,3283 HILARY","","PALM HARBOR","FL","33563","2022","52","52","0"
"Condominium Project","62","PR1S001463","HIGHLAND LAKES MODEL CONDO","3227,3229,3259,3283 HILARY","","PALM HARBOR","FL","33563","2023","52","52","0"
"Condominium Project","62","PR1S001463","HIGHLAND LAKES MODEL CONDO","3227,3229,3259,3283 HILARY","","PALM HARBOR","FL","33563","2025","52","52","0"
"Condominium Project","62","PR1S001463","HIGHLAND LAKES MODEL CONDO","3227,3229,3259,3283 HILARY","","PALM HARBOR","FL","33563","2026","52","52","0"
