"Program Area","Project County Code","Project Number","Project Name","Project Street","Project Address Line2","Project City","Project State","Project Zip","Billing Year","Amount Billed","Amount Paid","Pending Amount Due"
"Condominium Project","16","PR1M003009","NOB HILL AT WELLEBY CONDO #3","3800 NOB HILL ROAD","","SUNRISE","FL","33321","2026","48","48","0"
"Condominium Project","16","PR1M003009","NOB HILL AT WELLEBY CONDO #3","3800 NOB HILL ROAD","","SUNRISE","FL","33321","2024","48","58.08","0"
"Condominium Project","16","PR1M003009","NOB HILL AT WELLEBY CONDO #3","3800 NOB HILL ROAD","","SUNRISE","FL","33321","2023","48","52.8","0"
"Condominium Project","16","PR1M003009","NOB HILL AT WELLEBY CONDO #3","3800 NOB HILL ROAD","","SUNRISE","FL","33321","2022","48","48","0"
"Condominium Project","16","PR71949","NOB HILL LANDINGS CONDO","9903 WESTWOOD DRIVE","","TAMARAC","FL","33321","2022","248","248","0"
"Condominium Project","16","PR71949","NOB HILL LANDINGS CONDO","9903 WESTWOOD DRIVE","","TAMARAC","FL","33321","2023","248","248","0"
"Condominium Project","16","PR71949","NOB HILL LANDINGS CONDO","9903 WESTWOOD DRIVE","","TAMARAC","FL","33321","2024","248","248","0"
"Condominium Project","16","PR71949","NOB HILL LANDINGS CONDO","9903 WESTWOOD DRIVE","","TAMARAC","FL","33321","2025","248","248","0"
"Condominium Project","16","PR71949","NOB HILL LANDINGS CONDO","9903 WESTWOOD DRIVE","","TAMARAC","FL","33321","2026","248","248","0"
"Condominium Project","23","PR69921","NOB HILL WEST CONDO","10401 NORTH KENDALL DRIVE","","MIAMI","FL","33176","2022","564","976.27","0"
"Condominium Project","23","PR69921","NOB HILL WEST CONDO","10401 NORTH KENDALL DRIVE","","MIAMI","FL","33176","2023","564","991.32","0"
"Condominium Project","23","PR69921","NOB HILL WEST CONDO","10401 NORTH KENDALL DRIVE","","MIAMI","FL","33176","2024","564","564","0"
"Condominium Project","23","PR69921","NOB HILL WEST CONDO","10401 NORTH KENDALL DRIVE","","MIAMI","FL","33176","2025","564","564","0"
"Condominium Project","23","PR69921","NOB HILL WEST CONDO","10401 NORTH KENDALL DRIVE","","MIAMI","FL","33176","2026","564","564","0"
"Condominium Project","16","PR1S009656","NOBEL POINT CONDO","1100 S.E. 5TH COURT","","POMPANO BEACH","FL","330608160","2025","396","396","0"
"Condominium Project","16","PR1S009656","NOBEL POINT CONDO","1100 S.E. 5TH COURT","","POMPANO BEACH","FL","330608160","2026","396","396","0"
"Condominium Project","16","PR1S009656","NOBEL POINT CONDO","1100 S.E. 5TH COURT","","POMPANO BEACH","FL","330608160","2024","396","396","0"
"Condominium Project","16","PR1S009656","NOBEL POINT CONDO","1100 S.E. 5TH COURT","","POMPANO BEACH","FL","330608160","2022","396","396","0"
"Condominium Project","16","PR1S009656","NOBEL POINT CONDO","1100 S.E. 5TH COURT","","POMPANO BEACH","FL","330608160","2023","396","396","0"
"Condominium Project","68","PR1P000895","NOKOMIS BAYSHORE CLUB A CONDO","109 BAYSHORE ROAD","","NOKOMIS","FL","33555","2024","40","40","0"
"Condominium Project","68","PR1P000895","NOKOMIS BAYSHORE CLUB A CONDO","109 BAYSHORE ROAD","","NOKOMIS","FL","33555","2022","40","40","0"
"Condominium Project","68","PR1P000895","NOKOMIS BAYSHORE CLUB A CONDO","109 BAYSHORE ROAD","","NOKOMIS","FL","33555","2025","40","40","0"
"Condominium Project","68","PR1P000895","NOKOMIS BAYSHORE CLUB A CONDO","109 BAYSHORE ROAD","","NOKOMIS","FL","33555","2023","40","40","0"
"Condominium Project","68","PR1P000895","NOKOMIS BAYSHORE CLUB A CONDO","109 BAYSHORE ROAD","","NOKOMIS","FL","33555","2026","40","40","0"
"Condominium Project","16","PR1P026796","NOLA LOFTS CONDO I","320 NE 2ND STREET","","FORT LAUDERDALE","FL","33301","2022","208","228.8","0"
"Condominium Project","16","PR1P026796","NOLA LOFTS CONDO I","320 NE 2ND STREET","","FORT LAUDERDALE","FL","33301","2023","208","208","0"
"Condominium Project","16","PR1P026796","NOLA LOFTS CONDO I","320 NE 2ND STREET","","FORT LAUDERDALE","FL","33301","2026","","",""
"Condominium Project","16","PR1P026796","NOLA LOFTS CONDO I","320 NE 2ND STREET","","FORT LAUDERDALE","FL","33301","2025","208","0","251.68"
"Condominium Project","16","PR1P026796","NOLA LOFTS CONDO I","320 NE 2ND STREET","","FORT LAUDERDALE","FL","33301","2024","208","0","228.8"
"Condominium Project","68","PR1S024658","NOLEN PARK VILLAS, A CONDO","414 PALMETTO CT","","VENICE","FL","34285","2023","","",""
"Condominium Project","68","PR1S024658","NOLEN PARK VILLAS, A CONDO","414 PALMETTO CT","","VENICE","FL","34285","2022","","",""
"Condominium Project","68","PR1S024658","NOLEN PARK VILLAS, A CONDO","414 PALMETTO CT","","VENICE","FL","34285","2026","","",""
"Condominium Project","68","PR1S024658","NOLEN PARK VILLAS, A CONDO","414 PALMETTO CT","","VENICE","FL","34285","2025","","",""
"Condominium Project","68","PR1S024658","NOLEN PARK VILLAS, A CONDO","414 PALMETTO CT","","VENICE","FL","34285","2024","","",""
"Condominium Project","62","PR77151","NOLEN, A CONDO","126 4TH AVE NE","","ST. PETERSBURG","FL","33701","2025","124","124","0"
"Condominium Project","62","PR77151","NOLEN, A CONDO","126 4TH AVE NE","","ST. PETERSBURG","FL","33701","2026","124","124","0"
"Condominium Project","23","PR69052","NOLOBI, A CONDO","935 EUCLID AVE","","MIAMI BEACH","FL","33139","2022","48","48","0"
"Condominium Project","23","PR69052","NOLOBI, A CONDO","935 EUCLID AVE","","MIAMI BEACH","FL","33139","2023","48","48","0"
"Condominium Project","23","PR69052","NOLOBI, A CONDO","935 EUCLID AVE","","MIAMI BEACH","FL","33139","2024","48","48","0"
"Condominium Project","23","PR69052","NOLOBI, A CONDO","935 EUCLID AVE","","MIAMI BEACH","FL","33139","2025","48","52.8","0"
"Condominium Project","23","PR69052","NOLOBI, A CONDO","935 EUCLID AVE","","MIAMI BEACH","FL","33139","2026","","",""
"Condominium Project","23","PR74804","NOMI, A CONDO","360 NE 125 STREET","","NORTH MIAMI","FL","33161","2022","132","145.2","0"
"Condominium Project","23","PR74804","NOMI, A CONDO","360 NE 125 STREET","","NORTH MIAMI","FL","33161","2023","132","132","0"
"Condominium Project","23","PR74804","NOMI, A CONDO","360 NE 125 STREET","","NORTH MIAMI","FL","33161","2024","132","145.2","0"
"Condominium Project","23","PR74804","NOMI, A CONDO","360 NE 125 STREET","","NORTH MIAMI","FL","33161","2025","","",""
"Condominium Project","23","PR74804","NOMI, A CONDO","360 NE 125 STREET","","NORTH MIAMI","FL","33161","2026","","",""
"Condominium Project","23","PR76487","NONNIE BARB CONDO","549 MERIDIAN AVE","","MIAMI BEACH","FL","33139","2022","48","48","0"
"Condominium Project","23","PR76487","NONNIE BARB CONDO","549 MERIDIAN AVE","","MIAMI BEACH","FL","33139","2023","48","48","0"
"Condominium Project","23","PR76487","NONNIE BARB CONDO","549 MERIDIAN AVE","","MIAMI BEACH","FL","33139","2024","48","48","0"
"Condominium Project","23","PR76487","NONNIE BARB CONDO","549 MERIDIAN AVE","","MIAMI BEACH","FL","33139","2025","48","48","0"
"Condominium Project","23","PR76487","NONNIE BARB CONDO","549 MERIDIAN AVE","","MIAMI BEACH","FL","33139","2026","48","48","0"
"Condominium Project","23","PR1S023463","NONNIE SUE CONDO","543 MERIDIAN AVE.","","MIAMI BEACH","FL","33139","2024","52","52","0"
"Condominium Project","23","PR1S023463","NONNIE SUE CONDO","543 MERIDIAN AVE.","","MIAMI BEACH","FL","33139","2026","52","52","0"
"Condominium Project","23","PR1S023463","NONNIE SUE CONDO","543 MERIDIAN AVE.","","MIAMI BEACH","FL","33139","2025","52","52","0"
"Condominium Project","23","PR1S023463","NONNIE SUE CONDO","543 MERIDIAN AVE.","","MIAMI BEACH","FL","33139","2022","52","83.75","0"
"Condominium Project","23","PR1S023463","NONNIE SUE CONDO","543 MERIDIAN AVE.","","MIAMI BEACH","FL","33139","2023","52","52","0"
"Condominium Project","41","PR1S014569","NOR'WEST PASSAGE, A CONDO","BAY RD","","VERO BEACH","FL","32960","2026","48","48","0"
"Condominium Project","41","PR1S014569","NOR'WEST PASSAGE, A CONDO","BAY RD","","VERO BEACH","FL","32960","2025","48","48","0"
"Condominium Project","41","PR1S014569","NOR'WEST PASSAGE, A CONDO","BAY RD","","VERO BEACH","FL","32960","2023","48","52.8","0"
"Condominium Project","41","PR1S014569","NOR'WEST PASSAGE, A CONDO","BAY RD","","VERO BEACH","FL","32960","2022","48","48","0"
"Condominium Project","41","PR1S014569","NOR'WEST PASSAGE, A CONDO","BAY RD","","VERO BEACH","FL","32960","2024","48","52.8","0"
"Condominium Project","60","PR68974","NORDACARYA CONDO","612 2ND AVE S","","LAKE WORTH","FL","33460","2022","32","32","0"
"Condominium Project","60","PR68974","NORDACARYA CONDO","612 2ND AVE S","","LAKE WORTH","FL","33460","2023","32","35.2","0"
"Condominium Project","60","PR68974","NORDACARYA CONDO","612 2ND AVE S","","LAKE WORTH","FL","33460","2024","32","32","0"
"Condominium Project","60","PR68974","NORDACARYA CONDO","612 2ND AVE S","","LAKE WORTH","FL","33460","2025","32","32","0"
"Condominium Project","60","PR68974","NORDACARYA CONDO","612 2ND AVE S","","LAKE WORTH","FL","33460","2026","32","32","0"
"Condominium Project","60","PR1S000016","NORDIC, A CONDO, THE","1741 3RD AVENUE NORTH","","LAKE WORTH","FL","334603283","2024","48","48","0"
"Condominium Project","60","PR1S000016","NORDIC, A CONDO, THE","1741 3RD AVENUE NORTH","","LAKE WORTH","FL","334603283","2025","48","48","0"
"Condominium Project","60","PR1S000016","NORDIC, A CONDO, THE","1741 3RD AVENUE NORTH","","LAKE WORTH","FL","334603283","2026","48","48","0"
"Condominium Project","60","PR1S000016","NORDIC, A CONDO, THE","1741 3RD AVENUE NORTH","","LAKE WORTH","FL","334603283","2023","48","52.8","0"
"Condominium Project","60","PR1S000016","NORDIC, A CONDO, THE","1741 3RD AVENUE NORTH","","LAKE WORTH","FL","334603283","2022","48","48","0"
"Condominium Project","23","PR70919","NORDICA, A CONDO","2525 SW 3RD AVE","","MIAMI","FL","33129","2022","512","512","0"
"Condominium Project","23","PR70919","NORDICA, A CONDO","2525 SW 3RD AVE","","MIAMI","FL","33129","2023","512","512","0"
"Condominium Project","23","PR70919","NORDICA, A CONDO","2525 SW 3RD AVE","","MIAMI","FL","33129","2024","512","512","0"
"Condominium Project","23","PR70919","NORDICA, A CONDO","2525 SW 3RD AVE","","MIAMI","FL","33129","2025","512","512","0"
"Condominium Project","23","PR70919","NORDICA, A CONDO","2525 SW 3RD AVE","","MIAMI","FL","33129","2026","512","512","0"
"Condominium Project","60","PR1S018591","NORLANDER CONDO","817 S FEDERAL HWY","","LAKE WORTH","FL","334605064","2025","","",""
"Condominium Project","60","PR1S018591","NORLANDER CONDO","817 S FEDERAL HWY","","LAKE WORTH","FL","334605064","2026","","",""
"Condominium Project","60","PR1S018591","NORLANDER CONDO","817 S FEDERAL HWY","","LAKE WORTH","FL","334605064","2024","","",""
"Condominium Project","60","PR1S018591","NORLANDER CONDO","817 S FEDERAL HWY","","LAKE WORTH","FL","334605064","2023","32","32","0"
"Condominium Project","60","PR1S018591","NORLANDER CONDO","817 S FEDERAL HWY","","LAKE WORTH","FL","334605064","2022","32","32","0"
"Condominium Project","23","PR1V026859","NORMA BEACH CONDOS","760 EUCLID AVENUE","","MIAMI BEACH","FL","33139","2024","32","0","35.2"
"Condominium Project","23","PR1V026859","NORMA BEACH CONDOS","760 EUCLID AVENUE","","MIAMI BEACH","FL","33139","2022","32","32","0"
"Condominium Project","23","PR1V026859","NORMA BEACH CONDOS","760 EUCLID AVENUE","","MIAMI BEACH","FL","33139","2025","32","0","38.72"
"Condominium Project","23","PR1V026859","NORMA BEACH CONDOS","760 EUCLID AVENUE","","MIAMI BEACH","FL","33139","2026","32","105.92","-73.92"
"Condominium Project","23","PR1V026859","NORMA BEACH CONDOS","760 EUCLID AVENUE","","MIAMI BEACH","FL","33139","2023","32","32","0"
"Condominium Project","23","PR1V022608","NORMA CONDO, THE","1605 EUCLID AVENUE","","MIAMI BEACH","FL","33139","2023","32","32","0"
"Condominium Project","23","PR1V022608","NORMA CONDO, THE","1605 EUCLID AVENUE","","MIAMI BEACH","FL","33139","2026","","",""
"Condominium Project","23","PR1V022608","NORMA CONDO, THE","1605 EUCLID AVENUE","","MIAMI BEACH","FL","33139","2025","32","0","38.72"
"Condominium Project","23","PR1V022608","NORMA CONDO, THE","1605 EUCLID AVENUE","","MIAMI BEACH","FL","33139","2024","32","0","35.2"
"Condominium Project","23","PR1V022608","NORMA CONDO, THE","1605 EUCLID AVENUE","","MIAMI BEACH","FL","33139","2022","32","35.2","0"
"Condominium Project","23","PR72444","NORMA'S CONDOMINIUM AT 1951 NE 167TH STREET","1951 NE 167TH STREET","","NORTH MIAMI BEACH","FL","33162","2022","80","88","0"
"Condominium Project","23","PR72444","NORMA'S CONDOMINIUM AT 1951 NE 167TH STREET","1951 NE 167TH STREET","","NORTH MIAMI BEACH","FL","33162","2023","80","80","0"
"Condominium Project","23","PR72444","NORMA'S CONDOMINIUM AT 1951 NE 167TH STREET","1951 NE 167TH STREET","","NORTH MIAMI BEACH","FL","33162","2024","80","80","0"
"Condominium Project","23","PR72444","NORMA'S CONDOMINIUM AT 1951 NE 167TH STREET","1951 NE 167TH STREET","","NORTH MIAMI BEACH","FL","33162","2025","80","88","0"
"Condominium Project","23","PR72444","NORMA'S CONDOMINIUM AT 1951 NE 167TH STREET","1951 NE 167TH STREET","","NORTH MIAMI BEACH","FL","33162","2026","80","80","0"
"Condominium Project","60","PR1S005410","NORMANDY OF KINGS POINT A","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2026","192","192","0"
"Condominium Project","60","PR1S005410","NORMANDY OF KINGS POINT A","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2025","192","192","0"
"Condominium Project","60","PR1S005410","NORMANDY OF KINGS POINT A","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2024","192","192","0"
"Condominium Project","60","PR1S005410","NORMANDY OF KINGS POINT A","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2022","192","192","0"
"Condominium Project","60","PR1S005410","NORMANDY OF KINGS POINT A","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2023","192","192","0"
"Condominium Project","60","PR1S005411","NORMANDY OF KINGS POINT B","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2023","192","192","0"
"Condominium Project","60","PR1S005411","NORMANDY OF KINGS POINT B","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2022","192","211.2","0"
"Condominium Project","60","PR1S005411","NORMANDY OF KINGS POINT B","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2024","192","192","0"
"Condominium Project","60","PR1S005411","NORMANDY OF KINGS POINT B","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2025","192","192","0"
"Condominium Project","60","PR1S005411","NORMANDY OF KINGS POINT B","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2026","192","192","0"
"Condominium Project","60","PR1S005412","NORMANDY OF KINGS POINT C","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2026","192","192","0"
"Condominium Project","60","PR1S005412","NORMANDY OF KINGS POINT C","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2025","192","192","0"
"Condominium Project","60","PR1S005412","NORMANDY OF KINGS POINT C","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2024","192","192","0"
"Condominium Project","60","PR1S005412","NORMANDY OF KINGS POINT C","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2022","192","192","0"
"Condominium Project","60","PR1S005412","NORMANDY OF KINGS POINT C","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2023","192","192","0"
"Condominium Project","60","PR1S005413","NORMANDY OF KINGS POINT D","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2023","192","192","0"
"Condominium Project","60","PR1S005413","NORMANDY OF KINGS POINT D","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2022","192","192","0"
"Condominium Project","60","PR1S005413","NORMANDY OF KINGS POINT D","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2024","192","192","0"
"Condominium Project","60","PR1S005413","NORMANDY OF KINGS POINT D","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2025","192","192","0"
"Condominium Project","60","PR1S005413","NORMANDY OF KINGS POINT D","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2026","192","192","0"
"Condominium Project","60","PR1S005414","NORMANDY OF KINGS POINT E","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2026","192","192","0"
"Condominium Project","60","PR1S005414","NORMANDY OF KINGS POINT E","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2025","192","192","0"
"Condominium Project","60","PR1S005414","NORMANDY OF KINGS POINT E","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2024","192","192","0"
"Condominium Project","60","PR1S005414","NORMANDY OF KINGS POINT E","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2022","192","192","0"
"Condominium Project","60","PR1S005414","NORMANDY OF KINGS POINT E","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2023","192","192","0"
"Condominium Project","60","PR1S005415","NORMANDY OF KINGS POINT F","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2023","192","192","0"
"Condominium Project","60","PR1S005415","NORMANDY OF KINGS POINT F","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2022","192","192","0"
"Condominium Project","60","PR1S005415","NORMANDY OF KINGS POINT F","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2024","192","192","0"
"Condominium Project","60","PR1S005415","NORMANDY OF KINGS POINT F","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2025","192","192","0"
"Condominium Project","60","PR1S005415","NORMANDY OF KINGS POINT F","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2026","192","192","0"
"Condominium Project","60","PR1S005416","NORMANDY OF KINGS POINT G","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2026","192","192","0"
"Condominium Project","60","PR1S005416","NORMANDY OF KINGS POINT G","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2025","192","192","0"
"Condominium Project","60","PR1S005416","NORMANDY OF KINGS POINT G","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2024","192","192","0"
"Condominium Project","60","PR1S005416","NORMANDY OF KINGS POINT G","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2022","192","192","0"
"Condominium Project","60","PR1S005416","NORMANDY OF KINGS POINT G","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2023","192","192","0"
"Condominium Project","60","PR1S005417","NORMANDY OF KINGS POINT H","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2023","192","192","0"
"Condominium Project","60","PR1S005417","NORMANDY OF KINGS POINT H","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2022","192","192","0"
"Condominium Project","60","PR1S005417","NORMANDY OF KINGS POINT H","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2024","192","192","0"
"Condominium Project","60","PR1S005417","NORMANDY OF KINGS POINT H","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2025","192","192","0"
"Condominium Project","60","PR1S005417","NORMANDY OF KINGS POINT H","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2026","192","192","0"
"Condominium Project","60","PR1S005418","NORMANDY OF KINGS POINT I","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2026","192","192","0"
"Condominium Project","60","PR1S005418","NORMANDY OF KINGS POINT I","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2025","192","192","0"
"Condominium Project","60","PR1S005418","NORMANDY OF KINGS POINT I","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2024","192","192","0"
"Condominium Project","60","PR1S005418","NORMANDY OF KINGS POINT I","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2022","192","211.2","0"
"Condominium Project","60","PR1S005418","NORMANDY OF KINGS POINT I","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2023","192","192","0"
"Condominium Project","60","PR1S005419","NORMANDY OF KINGS POINT J","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2023","192","192","0"
"Condominium Project","60","PR1S005419","NORMANDY OF KINGS POINT J","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2022","192","192","0"
"Condominium Project","60","PR1S005419","NORMANDY OF KINGS POINT J","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2024","192","192","0"
"Condominium Project","60","PR1S005419","NORMANDY OF KINGS POINT J","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2025","192","192","0"
"Condominium Project","60","PR1S005419","NORMANDY OF KINGS POINT J","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2026","192","192","0"
"Condominium Project","60","PR1S005420","NORMANDY OF KINGS POINT K","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2026","192","192","0"
"Condominium Project","60","PR1S005420","NORMANDY OF KINGS POINT K","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2025","192","192","0"
"Condominium Project","60","PR1S005420","NORMANDY OF KINGS POINT K","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2024","192","192","0"
"Condominium Project","60","PR1S005420","NORMANDY OF KINGS POINT K","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2022","192","192","0"
"Condominium Project","60","PR1S005420","NORMANDY OF KINGS POINT K","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2023","192","192","0"
"Condominium Project","60","PR1S005421","NORMANDY OF KINGS POINT L","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2023","192","192","0"
"Condominium Project","60","PR1S005421","NORMANDY OF KINGS POINT L","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2022","192","192","0"
"Condominium Project","60","PR1S005421","NORMANDY OF KINGS POINT L","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2024","192","192","0"
"Condominium Project","60","PR1S005421","NORMANDY OF KINGS POINT L","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2025","192","192","0"
"Condominium Project","60","PR1S005421","NORMANDY OF KINGS POINT L","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2026","192","192","0"
"Condominium Project","60","PR1S005422","NORMANDY OF KINGS POINT M","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2026","192","192","0"
"Condominium Project","60","PR1S005422","NORMANDY OF KINGS POINT M","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2025","192","192","0"
"Condominium Project","60","PR1S005422","NORMANDY OF KINGS POINT M","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2024","192","192","0"
"Condominium Project","60","PR1S005422","NORMANDY OF KINGS POINT M","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2022","192","211.2","0"
"Condominium Project","60","PR1S005422","NORMANDY OF KINGS POINT M","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2023","192","192","0"
"Condominium Project","60","PR1S005423","NORMANDY OF KINGS POINT N","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2023","192","192","0"
"Condominium Project","60","PR1S005423","NORMANDY OF KINGS POINT N","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2022","192","192","0"
"Condominium Project","60","PR1S005423","NORMANDY OF KINGS POINT N","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2024","192","192","0"
"Condominium Project","60","PR1S005423","NORMANDY OF KINGS POINT N","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2025","192","192","0"
"Condominium Project","60","PR1S005423","NORMANDY OF KINGS POINT N","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2026","192","192","0"
"Condominium Project","60","PR1S005424","NORMANDY OF KINGS POINT O","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2026","192","192","0"
"Condominium Project","60","PR1S005424","NORMANDY OF KINGS POINT O","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2025","192","192","0"
"Condominium Project","60","PR1S005424","NORMANDY OF KINGS POINT O","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2024","192","192","0"
"Condominium Project","60","PR1S005424","NORMANDY OF KINGS POINT O","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2022","192","211.2","0"
"Condominium Project","60","PR1S005424","NORMANDY OF KINGS POINT O","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2023","192","192","0"
"Condominium Project","60","PR1S005425","NORMANDY OF KINGS POINT P","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2023","192","192","0"
"Condominium Project","60","PR1S005425","NORMANDY OF KINGS POINT P","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2022","192","192","0"
"Condominium Project","60","PR1S005425","NORMANDY OF KINGS POINT P","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2024","192","192","0"
"Condominium Project","60","PR1S005425","NORMANDY OF KINGS POINT P","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2025","192","192","0"
"Condominium Project","60","PR1S005425","NORMANDY OF KINGS POINT P","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2026","192","192","0"
"Condominium Project","60","PR1S005426","NORMANDY OF KINGS POINT Q","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2026","192","192","0"
"Condominium Project","60","PR1S005426","NORMANDY OF KINGS POINT Q","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2025","192","192","0"
"Condominium Project","60","PR1S005426","NORMANDY OF KINGS POINT Q","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2024","192","192","0"
"Condominium Project","60","PR1S005426","NORMANDY OF KINGS POINT Q","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2022","192","211.2","0"
"Condominium Project","60","PR1S005426","NORMANDY OF KINGS POINT Q","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2023","192","192","0"
"Condominium Project","60","PR1S005427","NORMANDY OF KINGS POINT R","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2023","192","192","0"
"Condominium Project","60","PR1S005427","NORMANDY OF KINGS POINT R","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2022","192","192","0"
"Condominium Project","60","PR1S005427","NORMANDY OF KINGS POINT R","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2024","192","192","0"
"Condominium Project","60","PR1S005427","NORMANDY OF KINGS POINT R","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2025","192","192","0"
"Condominium Project","60","PR1S005427","NORMANDY OF KINGS POINT R","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2026","192","192","0"
"Condominium Project","60","PR1S005428","NORMANDY OF KINGS POINT S","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2026","","",""
"Condominium Project","60","PR1S005428","NORMANDY OF KINGS POINT S","7000 W ATLANTIC AVE","","DELRAY BEACH","FL","334461602","2025","192","192","0"
